Date,Time,Vial#,Spl#,#Reps,Sample ID,Type,Mode,Area(cts),Mass(ugC),Conc (PPM as mg/L C),Method,InstrumentID,UserID,Comments
9-Mar-21,3:08:03 AM,-,1,1,Clean Up,CleanUp,TC,9708.352,0,0,DefaultCleanUpMethod,N221730082,toc,--
9-Mar-21,3:08:03 AM,-,1,Avg,Clean Up,CleanUp,TC,9708.352,0,0,DefaultCleanUpMethod,N221730082,toc,--
9-Mar-21,3:08:03 AM,-,1,StDev,Clean Up,CleanUp,TC,0,0,0,DefaultCleanUpMethod,N221730082,toc,--
9-Mar-21,3:08:03 AM,-,1,%RSD,Clean Up,CleanUp,TC,0,0,0,DefaultCleanUpMethod,N221730082,toc,--
9-Mar-21,3:38:25 PM,31,32,%RSD,G062,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,4:04:06 PM,32,33,1,G060,Sample,TOC,63729.426,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,4:04:06 PM,32,33,Avg,G060,Sample,TOC,63729.426,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,4:04:06 PM,32,33,StDev,G060,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,4:04:06 PM,32,33,%RSD,G060,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,4:29:30 PM,33,34,1,G059,Sample,TOC,60362.385,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,4:29:30 PM,33,34,Avg,G059,Sample,TOC,60362.385,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,4:29:30 PM,33,34,StDev,G059,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,4:29:30 PM,33,34,%RSD,G059,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,4:54:40 PM,34,35,1,G048,Sample,TOC,56488.018,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,4:54:40 PM,34,35,Avg,G048,Sample,TOC,56488.018,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,4:54:40 PM,34,35,StDev,G048,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,4:54:40 PM,34,35,%RSD,G048,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,5:19:44 PM,35,36,1,G035,Sample,TOC,56211.512,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,5:19:43 PM,35,36,Avg,G035,Sample,TOC,56211.512,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
9-Mar-21,5:19:43 PM,35,36,StDev,G035,Sample,TOC,0,0,0,"Caddy_DOC - Feb 04, 2020; 11-47-40 AM",N221730082,toc,DO13C
